0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
 10003167 ;AL ;ARAPIRACA ;Povoado Canaã ;RUA PROJETADA, N. 05, DOIS GALPÕES PARA DEPÓSITO ;20.510,00;350.000,00;94.14;Comercial, 0.00 de área total, 389.79 de área privativa, 542.12 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10003167,,,,,,,
 1555538873650 ;BA ;EUCLIDES DA CUNHA ;DENGO ;TRAVESSA 09 MONTE SANTO, N. SN ;28.290,00;47.150,00;40.00;Terreno, 0.00 de área total, 0.00 de área privativa, 500.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555538873650,,,,,,,,
 10006383 ;BA ;EUNAPOLIS ;MOISES REIS ;RUA ADELMO FADINI, N. 131, MOISES REIS ;20.510,00;350.000,00;94.14;Casa, 214.77 de área total, 214.77 de área privativa, 280.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10006383,
 1555536580108 ;BA ;EUNAPOLIS ;dinah borges ;RUA PROJETADA 1, N. 12 ;394.334,00;710.000,00;44.46;Casa, 0.00 de área total, 306.00 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555536580108,,,
 8444408630060 ;BA ;EUNAPOLIS ;ITAPUA ;RUA DUQUE DE CAXIAS, N. 338 ;123.540,60;218.000,00;43.33;Outros, 0.00 de área total, 85.40 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408630060,,
 1555538039137 ;BA ;EUNAPOLIS ;JUCA ROSA ;AVENIDA BRASIL, N. 200, 0 ;198.000,00;198.000,00;0.00;Comercial, 0.00 de área total, 81.00 de área privativa, 88.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555538039137,,,
 10173323 ;BA ;EUNAPOLIS ;COSTA RICA ;RUA SILVIO JOSE SOARES, N. SN ;106.000,00;106.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1960.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10173323,,,,,,,,
 1444415525201 ;BA ;EUNAPOLIS ;IVAN MOURA ;RUA JOSE TERTULIANO DOS SANTOS, N. 389 ;227.500,00;225.000,00;0.00;Casa, 0.00 de área total, 83.76 de área privativa, 156.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415525201,,
 10153255 ;BA ;FEIRA DE SANTANA ;TOMBA ;RUA EMANUELA MAGALHAES, N. 32 ;81.000,00;162.000,00;50.00;Casa, 0.00 de área total, 65.00 de área privativa, 75.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10153255,,,,
 8444410089614 ;BA ;FEIRA DE SANTANA ;CONCEICAO ;RUA CANA BRAVA, N. 151 ;92.551,40;167.000,00;44.58;Casa, 0.00 de área total, 65.28 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410089614,,
 8444412973511 ;BA ;FEIRA DE SANTANA ;CONCEICAO ;R CATUCAIA, N. 28 ;88.672,00;160.000,00;44.58;Casa, 0.00 de área total, 66.60 de área privativa, 125.00 de área do terreno,  1 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412973511,,
 8555536120555 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;AVENIDA DE ACESSO PROJETADA, N. S/N, CS 101 BL 26 ;134.947,70;243.500,00;44.58;Casa, 65.07 de área total, 55.15 de área privativa, 145.16 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536120555,
 1555529332102 ;BA ;FEIRA DE SANTANA ;PONTO CENTRAL ;RUA VISCONDE DE CAIRU, N. 54 ;333.240,00;600.000,00;44.46;Casa, 0.00 de área total, 300.00 de área privativa, 150.00 de área do terreno, WC, 9 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529332102,,,,
 8444407185810 ;BA ;FEIRA DE SANTANA ;PAMPALONA ;R C, N. 178, QD C (PARQUE NOBEL) ;83.871,60;148.000,00;43.33;Casa, 0.00 de área total, 55.50 de área privativa, 125.00 de área do terreno,  2 qto(s), varanda, WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407185810,,,
 8555532353806 ;BA ;FEIRA DE SANTANA ;TOMBA ;RUA LIBRA, N. S/N, Apto 402, BL 05 ;71.285,62;109.670,19;35.00;Apartamento, 41.85 de área total, 40.12 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532353806,,
 8555532316676 ;BA ;FEIRA DE SANTANA ;FAZ SAO JOSE DO COQU ;AVENIDA AZALEIAS, N. SN, CS 230 QD D ;152.481,29;152.481,29;0.00;Casa, 0.74 de área total, 43.58 de área privativa, 111.32 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532316676,,
 8787711197567 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;RUA SEIS, N. 195, LT 195 QD E 3 ETAPA ;163.000,00;163.000,00;0.00;Casa, 0.00 de área total, 46.45 de área privativa, 102.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711197567,,
 8787706790662 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA DR VICENTE DOS REIS, N. 0, Apto 102, BL 02 ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706790662,
 8787713119849 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA AZALEIAS, N. 2440, CASA 208 QD H ;168.000,00;168.000,00;0.00;Casa, 0.00 de área total, 42.95 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713119849,,
 8444401440304 ;BA ;FEIRA DE SANTANA ;MANGABEIRA ;RUA  TUPINAMBAS, N. 1640 ;170.000,00;169.300,00;0.00;Casa, 0.00 de área total, 88.26 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401440304,,
 8787712421347 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA AZALEIAS, N. 2440, CS 256 ;158.991,00;155.000,00;0.00;Casa, 0.00 de área total, 42.95 de área privativa, 121.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712421347,
 8787702468146 ;BA ;FEIRA DE SANTANA ;ASA BRANCA ;ALAMEDA D, N. 84, LT 1 QD B ;120.000,00;107.000,00;0.00;Casa, 0.00 de área total, 29.22 de área privativa, 162.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702468146,
 8787706610974 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA EUNAPOLIS, N. 0, Apto 401, BLOCO 4 ;150.000,00;131.000,00;0.00;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706610974,
 8444412188300 ;BA ;FEIRA DE SANTANA ;GABRIELA ;RUA RODA DE FOGO, N. 53 ;160.000,00;135.000,00;0.00;Casa, 0.00 de área total, 67.00 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412188300,,,,
 8787706117330 ;BA ;FEIRA DE SANTANA ;PAPAGAIO ;RUA EUNAPOLIS, N. SN, Apto 403, BL 14 ;150.000,00;120.000,00;0.00;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706117330,
 8555532278723 ;BA ;FEIRA DE SANTANA ;SANTO ANTONIO DOS PRAZERES ;AVENIDA ARTEMIA PIRES DE FREITAS, N. SN, CS 38 QD E ;320.000,00;185.000,00;0.00;Casa, 0.00 de área total, 51.55 de área privativa, 136.67 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555532278723,
 1555537315750 ;BA ;FEIRA DE SANTANA ;REGISTRO ;AVENIDA ARTEMIA PIRES FREITAS, N. 10297, CS 198 ;515.000,00;282.000,00;0.00;Casa, 0.00 de área total, 66.00 de área privativa, 180.33 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555537315750,,
 1444403353826 ;BA ;FIRMINO ALVES ;CENTRO ;RUA JOSE CASSIMIRO, N. 17, 0 ;71.000,00;71.000,00;0.00;Casa, 0.00 de área total, 87.50 de área privativa, 87.50 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403353826,
 8444409840620 ;BA ;IACU ;BOIADEIRA ;Rua Lourival Reis, N. 752 ;27.343,80;66.000,00;58.57;Casa, 0.00 de área total, 59.45 de área privativa, 99.45 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409840620,,
 10146963 ;BA ;IACU ;MONTE ;TRAVESSA MANOEL PINTO SANTANA, N. 32, QUADRA QI ;113.717,19;156.700,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 838.32 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10146963,,,,,,,
 10146964 ;BA ;IACU ;MONTE ;TRAVESSA MANOEL PINTO SANTANA, N. 1015 ;105.226,50;145.000,00;27.43;Terreno, 0.00 de área total, 0.00 de área privativa, 811.94 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10146964,,,,,,,,
 10006454 ;BA ;IBOTIRAMA ;CENTRO ;RUA DOZE DE OUTUBRO, N. 580 ;32.698,80;558.000,00;94.14;Outros, 0.00 de área total, 306.00 de área privativa, 333.19 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10006454,,,,,,,,
 8444405628448 ;BA ;ITABERABA ;LOT JARDIM EUROPA ;RUA FATIMA, N. 86, QD C, LT 18 ;46.750,00;85.000,00;45.00;Casa, 41.70 de área total, 41.70 de área privativa, 128.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405628448,
 8444409263479 ;BA ;ITABERABA ;Brisa da Chapada ;RUA R, N. 03, QD X, LT 01 ;34.942,80;55.500,00;37.04;Casa, 0.00 de área total, 41.70 de área privativa, 145.92 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409263479,,
 1444407252900 ;BA ;ITABERABA ;CENTRO ;RUA C, N. 60, QUADRA 18 LOTE 161 A ;200.900,00;287.000,00;30.00;Casa, 259.35 de área total, 259.35 de área privativa, 140.33 de área do terreno,  3 qto(s), WC, 4 sala(s), cozinha, 4 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407252900,,
 8444405454768 ;BA ;ITABERABA ;LOT MORADA SOL ;RUA MANOEL CALIXTO, N. 543 ;78.381,02;105.000,00;25.36;Casa, 0.00 de área total, 67.60 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405454768,,,,
 1444408188874 ;BA ;ITABERABA ;ESCURINHA ;RUA LAURO FARANY DE FREITAS, N. 1280 ;143.000,00;143.000,00;0.00;Casa, 0.00 de área total, 139.53 de área privativa, 97.65 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408188874,,,
 8444414730195 ;BA ;ITABERABA ;AÇUDE NOVO ;RUA A, N. 43, QD IX, LT 11, CS 43 ;89.500,00;89.500,00;0.00;Casa, 0.00 de área total, 56.02 de área privativa, 128.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414730195,
 1555523005622 ;BA ;ITABERABA ;CENTRO ;TRAVESSA RAMIRO PIMENTEL, N. SN ;170.000,00;170.000,00;0.00;Loja, 0.00 de área total, 38.86 de área privativa, 0.00 de área do terreno, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555523005622,,,,,
 8444425363768 ;BA ;ITABERABA ;CENTRO ;RUA N, N. 6, LT 15  QD S ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 66.74 de área privativa, 128.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425363768,,
 8444423432746 ;BA ;ITABERABA ;AÇUDE NOVO ;RUA P, N. 23, LT 01, QD G ;116.657,00;104.000,00;0.00;Casa, 0.00 de área total, 52.21 de área privativa, 128.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423432746,
 8444409174522 ;BA ;ITABERABA ;CENTRO ;RUA L, N. SN, CS 18, LT 05, QD I ;77.255,01;65.000,00;0.00;Casa, 0.00 de área total, 41.70 de área privativa, 128.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409174522,
 8444420060660 ;BA ;ITABERABA ;MORADA DO SOL ;RUA 2, N. 300, LOTE 20 QUADRA L ;151.702,65;120.000,00;0.00;Casa, 69.84 de área total, 69.84 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420060660,
 8787701693324 ;BA ;ITABUNA ;DANIEL GOMES ;RUA  JOSEFA SOARES, N. 1349, Apto 2, BL 20 ;135.000,00;135.000,00;0.00;Apartamento, 0.00 de área total, 50.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701693324,
 1444400618470 ;BA ;ITABUNA ;SANTO ANTONIO ;RUA R G N SN SN F32LOTEAMENTO KLEBER LIMA GALLY, N. SN, LT 32 QD F ;160.924,03;75.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444400618470,,,,,,,
 1444404394216 ;BA ;ITAPETINGA ;JARDIM MORUMBI ;AVENIDA ISAI DOS SANTOS AMORIM, N. 1112, LT 1-A1 ;171.190,00;265.000,00;35.40;Casa, 0.00 de área total, 126.66 de área privativa, 168.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404394216,
 1555538019454 ;BA ;ITAPETINGA ;CENTRO ;AVENIDA VITORIA DA CONQUISTA, N. 264, LJ ;127.000,00;127.000,00;0.00;Comercial, 0.00 de área total, 50.59 de área privativa, 138.00 de área do terreno, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555538019454,,,,,,
 8444405487909 ;BA ;ITARANTIM ;Cajazeiras ;RUA PARMENIO SANTOS PRATES, N. 02, PARTE DO LT 01,02 QD 13 ;49.878,00;90.000,00;44.58;Casa, 58.92 de área total, 58.92 de área privativa, 87.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405487909,
 8444406901911 ;BA ;ITARANTIM ;FILADELFO LOBO ;RUA MANOEL ALVES DOS SANTOS, N. 139, PARTE DO LT06 E 07, QD C. ;77.588,00;140.000,00;44.58;Casa, 73.00 de área total, 73.00 de área privativa, 140.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406901911,
 8444407660349 ;BA ;ITARANTIM ;LOT CAJAZEIRAS ;RUA ANTONIO PEREIRA TIGRE, N. 222, QD 25, LT 13 ;40.456,60;73.000,00;44.58;Casa, 0.00 de área total, 60.00 de área privativa, 120.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407660349,
 8444408995611 ;BA ;ITARANTIM ;ANEDILIA DE CARVALHO ;RUA VILOBALDO SANTOS ROCHA, N. 18, LT 12, QD 08 ;37.962,70;68.500,00;44.58;Casa, 0.00 de área total, 54.00 de área privativa, 60.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408995611,
 1444406037780 ;BA ;ITARANTIM ;CENTRO ;AVENIDA RUI BARBOSA, N. 269 ;300.390,00;465.000,00;35.40;Comercial, 0.00 de área total, 328.65 de área privativa, 431.71 de área do terreno, a.serv, WC, 1 lavabo(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406037780,,,,,
 1444405498376 ;BA ;ITARANTIM ;ANEDILHA DE CARVALHO ;RUA ZULMIRO NOLASCO DAS NEVES, N. 16, LT 10 QD 3 ;147.500,00;147.500,00;0.00;Casa, 0.00 de área total, 99.92 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 3 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405498376,
 8444403922160 ;BA ;ITARANTIM ;ANEDILIA DE CARVALHO ;RUA IRACI DE MELO SOUTO, N. 74, LOTE 01  QUADRA 22 ;91.000,00;91.000,00;0.00;Casa, 0.00 de área total, 60.00 de área privativa, 100.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403922160,,
 8444409081737 ;BA ;ITARANTIM ;FIDELFO LOBO ;RUA MANOEL ALVES DOS SANTOSN 35  35 B2021, N. 35, QDB LT 20 21 ;120.000,00;120.000,00;0.00;Casa, 0.00 de área total, 73.00 de área privativa, 133.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409081737,
 8444409203875 ;BA ;ITARANTIM ;LOTEAMENTO FILADELFO ;RUA MANOEL ALVES DOS SANTOS, N. 29, N 29 BL 20 ;120.000,00;120.000,00;0.00;Casa, 0.00 de área total, 73.00 de área privativa, 140.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409203875,,
 8444409599914 ;BA ;ITARANTIM ;LOTEAMENTO ANEDILIA ;RUA VEREADOR JOSE PEREIRA DA SILVA, N. 65, LT 03QD 07 ;100.000,00;100.000,00;0.00;Casa, 0.00 de área total, 68.67 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409599914,,
 8444410559270 ;BA ;ITARANTIM ;Cajazeiras ;RUA JUAREZ GOMES RIBEIRO, N. 40, QD 11LT 02 ;100.000,00;100.000,00;0.00;Casa, 0.00 de área total, 90.00 de área privativa, 120.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410559270,,
 8444406818356 ;BA ;ITARANTIM ;CENTRO ;RUA VEREADOR JOSE PEREIRA DA SILVA, N. 45, LOTE 02  QUADRA 07 ;90.000,00;90.000,00;0.00;Casa, 0.00 de área total, 68.67 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406818356,,
 8444420221914 ;BA ;ITARANTIM ;CENTRO ;RUA DAS PALMEIRAS, N. 158, LT 01 QD 03 ;100.000,00;100.000,00;0.00;Casa, 0.00 de área total, 69.49 de área privativa, 132.58 de área do terreno, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420221914,,,
 8555511406129 ;BA ;ITARANTIM ;CENTRO ;RUA CLERISTON ANDRADE, N. 79, L 07 Q 12 ;77.500,00;77.500,00;0.00;Casa, 0.00 de área total, 69.35 de área privativa, 90.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511406129,
 8555512870090 ;BA ;ITARANTIM ;CENTRO ;RUA VEREADOR JOSE PEREIRA DA SILVA, N. 73 ;106.000,00;106.000,00;0.00;Casa, 0.00 de área total, 69.86 de área privativa, 133.20 de área do terreno,  3 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512870090,,
